"도형번호","지형지물부호","관리번호","관리부서","CCTV구분","CCTV관리번호","개소명","행정읍면동","법정읍면동","법정읍면동리","번지","통신망","카메라 구분","위도(degree)","경도(degree)","X좌표","Y좌표","카메라 수","동/서","비고"
2849,AE134,4383,스마트도시과,CTV001,남양-04400,남양우림그린빌리지정문(남양-04400),"41590262","41590262","4159026221","439-2",KT, ,"37.205224","126.804624","182656.096845088","511806.507153085","4",CTM002, 
2850,AE134,4535,스마트도시과,CTV001,남양-04552,신백중학교앞(남양-04552),"41590262","41590262","4159026221","2057",KT, ,"37.203008","126.830952","184992.808103145","511556.128505838","4",CTM002, 
3577,AE134,984,스마트도시과,CTV001,지화-00994,지화리1-1,"41590340","41590125","4159034032","1-1",KT, ,"37.224536","126.689872","172476.344505625","513976.961901674","1",CTM002, 
3578,AE134,985,스마트도시과,CTV001,지화-00995,지화리53-3,"41590340","41590125","4159034032","53-3",자가망, ,"37.219371","126.68968","172457.37959804","513403.820085607","1",CTM002, 
3579,AE134,986,스마트도시과,CTV001,지화-00996,지화리산39-1,"41590340","41590125","4159034032",산39-1,KT, ,"37.215567","126.68033","171626.118605965","512984.37120246","1",CTM002, 
3580,AE134,1041,스마트도시과,CTV001,지화-01051,지화리293-4-고정,"41590340","41590125","4159034032","293-4",KT, ,"37.214681","126.677277","171354.801639955","512886.975340038","1",CTM002, 
3581,AE134,3724,스마트도시과,CTV001,지화-3738,지화리398-검지(20차),"41590340","41590125","4159034032","398",KT, ,"37.213432","126.673168","170989.570005728","512749.616900487","2",CTM002, 
3582,AE134,3725,스마트도시과,CTV001,지화-3739,지화리368-검지(20차),"41590340","41590125","4159034032","368",자가망, ,"37.211402","126.673284","170999.111820861","512524.318685827","1",CTM002, 
3583,AE134,3726,스마트도시과,CTV001,지화-3740,지화리141-31-검지(20차),"41590340","41590125","4159034032","141-31",자가망, ,"37.214237","126.688237","172327.477954625","512834.474745603","1",CTM002, 
3584,AE134,3727,스마트도시과,CTV001,지화-3741,지화리157-1-검지(20차),"41590340","41590125","4159034032","157-1",자가망, ,"37.221128","126.692474","172706.002867639","513597.943789171","1",CTM002, 
3585,AE134,4033,스마트도시과,CTV001,지화-04049,지화리513-검지(23차),"41590340","41590125","4159034032","513",KT, ,"37.209254","126.672661","170943.020098929","512286.030057328","2",CTM002, 
3586,AE134,4354,스마트도시과,CTV001,지화-04371,지화리141-29(지화-04371),"41590340","41590125","4159034032","141-29",KT, ,"37.215022","126.68857","172357.312107714","512921.460783506","4",CTM002, 
3587,AE134,4567,스마트도시과,CTV001,송산(테)-04581,송산테크노파크06,"41590340","41590125","4159034032","160-3",자가망, ,"37.220455","126.69422","172860.750000116","513522.750102162","3",CTM002, 
3588,AE134,4568,스마트도시과,CTV001,송산(테)-04582,송산테크노파크07,"41590340","41590125","4159034032","160-3",자가망, ,"37.217983","126.693985","172839.000000096","513248.500102159","4",CTM002, 
3589,AE134,4569,스마트도시과,CTV001,송산(테)-04583,송산테크노파크08,"41590340","41590125","4159034032","160-12",자가망, ,"37.215262","126.69394","172834.000000122","512946.500102161","4",CTM002, 
3591,AE134,905,스마트도시과,CTV001,중송-00915,중송1리버스정류장앞,"41590340","41590125","4159034033","146-1",자가망, ,"37.22413","126.706026","173909.829974086","513927.335509674","3",CTM002, 
3592,AE134,926,스마트도시과,CTV001,중송-00936,중송리564(336-11),"41590340","41590125","4159034033","336-11",KT, ,"37.218108","126.704744","173794.013455368","513259.343440319","1",CTM002, 
3593,AE134,953,스마트도시과,CTV001,중송-00963,중송리48-1,"41590340","41590125","4159034033","48-1",KT, ,"37.224034","126.710254","174285.076854124","513915.50258981","1",CTM002, 
3594,AE134,975,스마트도시과,CTV001,중송-00985,중송리314,"41590340","41590125","4159034033","314",KT, ,"37.217588","126.701593","173514.104724594","513202.498174968","1",CTM002, 
3595,AE134,976,스마트도시과,CTV001,중송-00986,중송리553,"41590340","41590125","4159034033","553",KT, ,"37.217953","126.710032","174263.272790521","513240.680396664","1",CTM002, 
3596,AE134,977,스마트도시과,CTV001,중송-00987,중송리66,"41590340","41590125","4159034033","66",KT, ,"37.2239","126.713512","174574.197590398","513899.751334858","1",CTM002, 
3597,AE134,978,스마트도시과,CTV001,중송-00988,중송리산42-6,"41590340","41590125","4159034033",산42-6,KT, ,"37.22214","126.705165","173832.755356906","513706.729416751","1",CTM002, 
3598,AE134,982,스마트도시과,CTV001,중송-00992,중송리산68-2,"41590340","41590125","4159034033",산68-2,KT, ,"37.211423","126.706637","173959.674594094","512516.916477834","1",CTM002, 
3599,AE134,983,스마트도시과,CTV001,중송-00993,중송리산86-3,"41590340","41590125","4159034033",산86-3,KT, ,"37.210119","126.714964","174698.462675764","512369.89398369","1",CTM002, 
3600,AE134,1029,스마트도시과,CTV001,중송-01039,중송리568,"41590340","41590125","4159034033","568",KT, ,"37.219269","126.701358","173493.85265472","513389.147040372","1",CTM002, 
3601,AE134,3721,스마트도시과,CTV001,중송-3735,중송리59-5-검지(20차),"41590340","41590125","4159034033","59-5",자가망, ,"37.225252","126.7145","174662.317470219","514049.545689505","1",CTM002, 
3602,AE134,3722,스마트도시과,CTV001,중송-3736,중송리15-3-검지(20차),"41590340","41590125","4159034033","15-3",KT, ,"37.227994","126.708411","174122.872262835","514355.483233494","1",CTM002, 
3603,AE134,3723,스마트도시과,CTV001,중송-3737,중송리348-어안(20차),"41590340","41590125","4159034033","348",KT, ,"37.218488","126.702875","173628.240958918","513302.035406036","1",CTM002, 
3604,AE134,4562,스마트도시과,CTV001,송산(테)-04576,송산테크노파크01,"41590340","41590125","4159034030",산 188-6,자가망, ,"37.222448","126.697671","173167.750000141","513743.000102163","4",CTM002, 
3605,AE134,4563,스마트도시과,CTV001,송산(테)-04577,송산테크노파크02,"41590340","41590125","4159034033","362-4",자가망, ,"37.219737","126.699834","173358.750000153","513441.500102165","4",CTM002, 
3606,AE134,4564,스마트도시과,CTV001,송산(테)-04578,송산테크노파크03,"41590340","41590125","4159034033","583",자가망, ,"37.220058","126.7003","173400.250000112","513477.000102158","4",CTM002, 
3608,AE134,4566,스마트도시과,CTV001,송산(테)-04580,송산테크노파크05,"41590340","41590125","4159034032","160-31",자가망, ,"37.220379","126.698","173196.250000155","513513.250102157","4",CTM002, 
3610,AE134,4571,스마트도시과,CTV001,송산(테)-04585,송산테크노파크10,"41590340","41590125","4159034033","362-10",자가망, ,"37.21518","126.697979","173192.500000077","512936.250102159","5",CTM002, 
3611,AE134,4572,스마트도시과,CTV001,송산(테)-04586,송산테크노파크11,"41590340","41590125","4159034033","362-11",자가망, ,"37.216603","126.69799","173194.000000135","513094.250102159","4",CTM002, 
3612,AE134,4573,스마트도시과,CTV001,송산(테)-04587,송산테크노파크12,"41590340","41590125","4159034033","362-7",자가망, ,"37.217955","126.69801","173196.250000156","513244.250102162","5",CTM002, 
3613,AE134,892,스마트도시과,CTV001,육일-00902,대부도입구삼거리,"41590340","41590125","4159034034","290-4",자가망, ,"37.208291","126.72579","175658.840489792","512164.188446457","4",CTM002, 
3614,AE134,924,스마트도시과,CTV001,육일-00934,육일리84-1,"41590340","41590125","4159034034","84-1",자가망, ,"37.207703","126.719319","175084.184218743","512100.667641135","1",CTM002, 
3615,AE134,971,스마트도시과,CTV001,육일-00981,육일리449,"41590340","41590125","4159034034","449",KT, ,"37.201354","126.721248","175253.341039316","511395.5351327","1",CTM002, 
3616,AE134,972,스마트도시과,CTV001,육일-00982,육일리594,"41590340","41590125","4159034034","594",KT, ,"37.198821","126.72172","175294.413765257","511114.318519646","1",CTM002, 
3617,AE134,973,스마트도시과,CTV001,육일-00983,육일리652-1,"41590340","41590125","4159034034","652-1",KT, ,"37.197551","126.723946","175491.690397899","510972.710339103","1",CTM002, 
3618,AE134,974,스마트도시과,CTV001,육일-00984,육일리76-2,"41590340","41590125","4159034034","76-2",자가망, ,"37.206323","126.71826","174989.755989454","511947.822614671","1",CTM002, 
3619,AE134,1039,스마트도시과,CTV001,육일-01049,육일리92-고정,"41590340","41590125","4159034034","92",자가망, ,"37.208367","126.720167","175159.706641531","512174.15020046","1",CTM002, 
4225,AE134,1133,스마트도시과,CTV001,사창-01144,사창리929-2,"41590400","41590400","4159040022","929-2",KT, ,"37.085251","126.966665","197036.11182212","498474.498805405","1",CTM002, 
4226,AE134,1134,스마트도시과,CTV001,사창-01145,사창리958-9,"41590400","41590400","4159040022","958-9",KT, ,"37.088503","126.968421","197192.361600279","498835.350078028","1",CTM002, 
4227,AE134,1135,스마트도시과,CTV001,사창-01146,사창리1039-52,"41590400","41590400","4159040022","1039-52",자가망, ,"37.10747","126.970365","197365.856241881","500940.242266294","1",CTM002, 
4228,AE134,1136,스마트도시과,CTV001,사창-01147,사창리485-5,"41590400","41590400","4159040022","485-5",KT, ,"37.093104","126.969821","197316.995565387","499345.925608976","1",CTM002, 
4229,AE134,1137,스마트도시과,CTV001,사창-01148,사창리89-4,"41590400","41590400","4159040022","89-4",자가망, ,"37.107649","126.969845","197319.641703064","500960.122175807","1",CTM002, 
4230,AE134,1187,스마트도시과,CTV001,사창-01198,사창리434,"41590400","41590400","4159040022","434",KT, ,"37.08887","126.971417","197458.743429637","498875.99514974","1",CTM002, 
4231,AE134,2259,스마트도시과,CTV001,사창-02278,사창초등학교옆길,"41590400","41590400","4159040022","427-14",자가망, ,"37.091606","126.972238","197531.825603399","499179.612973785","2",CTM002, 
4232,AE134,2260,스마트도시과,CTV001,사창-02279,사창초등학교정문,"41590400","41590400","4159040022","409-1",자가망, ,"37.090896","126.972999","197599.459745194","499100.798130906","2",CTM002, 
4233,AE134,3740,스마트도시과,CTV001,사창-3754,사창리516-검지(20차),"41590400","41590400","4159040022","516",자가망, ,"37.096351","126.971837","197496.330901294","499706.220758337","1",CTM002, 
4234,AE134,3741,스마트도시과,CTV001,사창-3755,사창리1082-4-검지(20차),"41590400","41590400","4159040022","1082-4",자가망, ,"37.085825","126.970394","197367.68527228","498538.091081922","1",CTM002, 
4235,AE134,4463,스마트도시과,CTV001,사창-04480,사창공동묘지부근(사창-04480),"41590400","41590400","4159040022","831",KT, ,"37.093133","126.963867","196787.638532153","499349.365756648","4",CTM002, 
4236,AE134,1072,스마트도시과,CTV001,정문-01083,정문삼거리,"41590400","41590400","4159040023","626",자가망, ,"37.093003","126.985033","198669.38665027","499334.395348771","3",CTM002, 
4237,AE134,1102,스마트도시과,CTV001,정문-01113,정문리420-4,"41590400","41590400","4159040023","420-4",자가망, ,"37.09471","126.985474","198708.621903905","499523.831104038","1",CTM002, 
4238,AE134,1103,스마트도시과,CTV001,정문-01114,정문리50-2,"41590400","41590400","4159040023","50-2",자가망, ,"37.090368","126.992877","199366.720984554","499041.883654439","1",CTM002, 
4240,AE134,1122,스마트도시과,CTV001,정문-01133,정문리652-14,"41590400","41590400","4159040023","652-14",KT, ,"37.085242","126.980903","198302.043538808","498473.150712478","1",CTM002, 
4241,AE134,1182,스마트도시과,CTV001,정문-01193,정문리200,"41590400","41590400","4159040023","200",자가망, ,"37.092432","126.988338","198963.203762042","499270.984941868","1",CTM002, 
4242,AE134,1183,스마트도시과,CTV001,정문-01194,정문리202-4,"41590400","41590400","4159040023","202-4",자가망, ,"37.093443","126.988609","198987.310148079","499383.182177405","1",CTM002, 
4243,AE134,1184,스마트도시과,CTV001,정문-01195,정문리247-1,"41590400","41590400","4159040023","263-2",KT, ,"37.096091","126.991645","199257.244378003","499677.02762956","1",CTM002, 
4244,AE134,1185,스마트도시과,CTV001,정문-01196,정문리297-2,"41590400","41590400","4159040023","297-2",자가망, ,"37.096473","126.985296","198692.827784429","499719.490283666","1",CTM002, 
4245,AE134,1186,스마트도시과,CTV001,정문-01197,정문리353-2,"41590400","41590400","4159040023","353-2",자가망, ,"37.094909","126.986666","198814.595174438","499545.90046967","1",CTM002, 
4246,AE134,3751,스마트도시과,CTV001,정문-3765,정문리119-1-검지(20차),"41590400","41590400","4159040023","119-1",자가망, ,"37.087564","126.990025","199113.127769026","498730.720483139","3",CTM002, 
4247,AE134,3752,스마트도시과,CTV001,정문-3766,정문리341-검지(20차),"41590400","41590400","4159040023","341",자가망, ,"37.095884","126.986983","198842.791592324","499654.101507025","1",CTM002, 
4248,AE134,1057,스마트도시과,CTV001,송산(양)-01068,명성우렁쌈밥앞,"41590400","41590400","4159040024","85-2",자가망, ,"37.119017","126.990942","199194.964020018","502221.386327303","3",CTM002, 
4249,AE134,1068,스마트도시과,CTV001,송산(양)01079,송산4리버스정류장앞,"41590400","41590400","4159040024","1014-2",자가망, ,"37.107647","126.989078","199029.186742951","500959.530498648","3",CTM002, 
4250,AE134,1093,스마트도시과,CTV001,송산(양)-01104,송산리480-3,"41590400","41590400","4159040024","480-3",자가망, ,"37.108131","126.988385","198967.59529105","501013.251965927","1",CTM002, 
4251,AE134,1094,스마트도시과,CTV001,송산(양)-01105,송산리701-40,"41590400","41590400","4159040024","701-40",KT, ,"37.103067","126.987876","198922.307511511","500451.256805825","1",CTM002, 
4252,AE134,1095,스마트도시과,CTV001,송산(양)-01106,송산리713,"41590400","41590400","4159040024","713",KT, ,"37.105791","126.986273","198779.831645974","500753.584634968","1",CTM002, 
4253,AE134,1096,스마트도시과,CTV001,송산(양)-01107,송산리739-3,"41590400","41590400","4159040024","739-3",KT, ,"37.104973","126.985306","198693.862708347","500662.816167572","1",CTM002, 
4254,AE134,1138,스마트도시과,CTV001,송산(양)-01149,송산리11-8,"41590400","41590400","4159040024","11-8",KT, ,"37.121877","126.994744","199532.878433588","502538.771140924","1",CTM002, 
4255,AE134,1139,스마트도시과,CTV001,송산(양)-01150,송산리268-4,"41590400","41590400","4159040024","268-4",KT, ,"37.114467","126.976308","197894.319596939","501716.672360956","1",CTM002, 
4257,AE134,1141,스마트도시과,CTV001,송산(양)-01152,송산리40-6,"41590400","41590400","4159040024","40-6",KT, ,"37.121869","126.99435","199497.887829017","502537.84424876","1",CTM002, 
4258,AE134,1142,스마트도시과,CTV001,송산(양)-01153,송산리447,"41590400","41590400","4159040024","447",KT, ,"37.106925","126.986494","198799.493836253","500879.43272743","1",CTM002, 
4259,AE134,1143,스마트도시과,CTV001,송산(양)-01154,송산리481,"41590400","41590400","4159040024","481",자가망, ,"37.108885","126.987573","198895.431240783","501096.939778864","1",CTM002, 
4260,AE134,1144,스마트도시과,CTV001,송산(양)-01155,송산리720,"41590400","41590400","4159040024","701-34",KT, ,"37.106187","126.988094","198941.702572648","500797.510724913","1",CTM002, 
4261,AE134,1145,스마트도시과,CTV001,송산(양)-01156,송산리759-5,"41590400","41590400","4159040024","689",KT, ,"37.104949","126.991074","199206.544907021","500660.141064584","1",CTM002, 
4263,AE134,1151,스마트도시과,CTV001,송산(양)01162,송산리502,"41590400","41590400","4159040024","502",자가망, ,"37.109035","126.988986","199021.027092972","501113.571231178","1",CTM002, 
4264,AE134,3456,스마트도시과,CTV001,수직-03500,수직리126,"41590259","41590259","4159025932","126",KT, ,"37.12001","126.992489","199332.521081849","502331.544055901","1",CTM002, 
4265,AE134,3742,스마트도시과,CTV001,송산(양)-3756,송산리1015-15-검지(20차),"41590400","41590400","4159040024","1015-15",KT, ,"37.106978","126.991626","199255.647589632","500885.279858865","1",CTM002, 
4266,AE134,3749,스마트도시과,CTV001,송산(양)-3763,송산리1038-검지(20차),"41590400","41590400","4159040024","1038",자가망, ,"37.097189","126.996479","199686.989250004","499798.822913821","1",CTM002, 
4267,AE134,1062,스마트도시과,CTV001,용소-01073,솔안고개삼거리,"41590400","41590400","4159040025","1046-22",자가망, ,"37.076978","126.969472","197285.393417044","497556.284280678","3",CTM002, 
1037,AE134,2477,스마트도시과,CTV001,청계-02505,모아미래도아파트1101동앞사거리,"41590588","41590130","4159013000","546",동탄2자가망, ,"37.203921","127.116176","210313.29627307","511650.350792571","5",CTM001, 
1056,AE134,2496,스마트도시과,CTV001,영천-02524,영천동680삼거리,"41590590","41590131","4159013100","680",동탄2자가망, ,"37.206159","127.110554","209813.939948091","511898.097132615","5",CTM001, 
1073,AE134,2516,스마트도시과,CTV001,영천-02544,반도유보라2차아파트401동앞쪽통학길,"41590590","41590131","4159013100","716",동탄2자가망, ,"37.208224","127.116992","210385.234557695","512127.982629193","4",CTM001, 
2315,AE134,1893,스마트도시과,CTV001,구문천-01909,구문천리395,"41590259","41590259","4159025925","395",KT, ,"37.082933","126.894368","190607.703627609","498221.927374785","1",CTM002, 
