도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,대장초기화여부,납품업체,로딩일자
2361,AE916,99920160662,41590340,376150410A,MNG244,1, ,
2362,AE915,99920160663,41590340,376150410A,MNG244,1, ,
2363,AE915,99920160664,41590340,376150410A,MNG244,1, ,
2364,AE916,99920160665,41590340,376150410A,MNG244,1, ,
2365,AE915,99920160666,41590340,376150410A,MNG244,1, ,
2366,AE915,99920160667,41590340,376150410A,MNG244,1, ,
2367,AE915,99920160670,41590340,376150410A,MNG244,1, ,
2368,AE915,99920160672,41590340,376112599D,MNG244,1, ,
2369,AE915,99920160673,41590340,376112599D,MNG244,1, ,
2370,AE916,99920160674,41590340,376112500C,MNG244,1, ,
2371,AE915,99920158281,41590101,376160199A,MNG244,1, ,
2372,AE915,99920158930,41590340,376160172D,MNG244,1, ,
2373,AE915,99920156076,41590253,376160435A,MNG244,1, ,
2374,AE916,99920155020,41590104,376160778A,MNG244,1, ,
2375,AE915,99920158803,41590330,376160601B,MNG244,1, ,
2376,AE915,99920155101,41590103,376160763A,MNG244,1, ,
2377,AE916,99920155102,41590103,376160762D,MNG244,1, ,
2378,AE915,99920157122,41590107,376160749D,MNG244,1, ,
2379,AE916,99920158924,41590330,376160176D,MNG244,1, ,
2380,AE915,99920151823,41590400,376161928A,MNG244,1, ,
2381,AE915,99920160274,41590340,376150539B,MNG244,1, ,
2382,AE916,99920159739,41590350,376150958B,MNG244,1, ,
2383,AE915,99920157352,41590102,376160715A,MNG244,1, ,
2384,AE915,99920157353,41590102,376160715A,MNG244,1, ,
2385,AE915,99920157354,41590102,376160715A,MNG244,1, ,
2386,AE915,99920157355,41590102,376160715A,MNG244,1, ,
2387,AE915,99920157356,41590102,376160715A,MNG244,1, ,
2388,AE915,99920157357,41590102,376160715A,MNG244,1, ,
2389,AE915,99920157358,41590102,376160715A,MNG244,1, ,
2390,AE916,99920157359,41590102,376160715A,MNG244,1, ,
2391,AE916,99920157361,41590102,376160715A,MNG244,1, ,
2392,AE915,99920157363,41590102,376160715A,MNG244,1, ,
2393,AE915,99920157364,41590102,376160715A,MNG244,1, ,
2394,AE915,99920159417,41590350,376151063A,MNG244,1, ,
2395,AE915,99920159418,41590350,376151063A,MNG244,1, ,
2396,AE915,99920159419,41590350,376151062D,MNG244,1, ,
2397,AE916,99920159420,41590350,376151062D,MNG244,1, ,
2398,AE915,99920151876,41590400,376161919C,MNG244,1, ,
2399,AE916,99920160186,41590340,376150550C,MNG244,1, ,
2400,AE915,99920150059,41590320,376160362B,MNG244,1, ,
2401,AE915,99920157894,41590320,376160305B,MNG244,1, ,
2402,AE915,99920157285,41590102,376160732A,MNG244,1, ,
2403,AE915,99920157286,41590102,376160731B,MNG244,1, ,
2404,AE915,99920157287,41590107,376160730C,MNG244,1, ,
2405,AE915,99920159544,41590350,376151033D,MNG244,1, ,
2406,AE915,99920159540,41590350,376151033C,MNG244,1, ,
3807,AE915,99920157108,41590102,376160751B,MNG244,1, ,
3808,AE915,99920157109,41590102,376160751B,MNG244,1, ,
3809,AE915,99920157110,41590102,376160751B,MNG244,1, ,
3810,AE915,99920157095,41590102,376160751A,MNG244,1, ,
3811,AE915,99920157096,41590102,376160751A,MNG244,1, ,
3812,AE915,99920157097,41590102,376160751A,MNG244,1, ,
3813,AE915,99920150455,41590588,377130391A,MNG244,1, ,
3814,AE915,99920155099,41590103,376160763A,MNG244,1, ,
3815,AE916,99920157510,41590330,376160620C,MNG244,1, ,
3816,AE915,99920151730,41590400,376161950C,MNG244,1, ,
3817,AE915,99920156567,41590310,376122358B,MNG244,1, ,
3818,AE915,99920159442,41590330,376151060A,MNG244,1, ,
3819,AE915,99920150206,41590320,376160305A,MNG244,1, ,
3820,AE915,99920159308,41590350,376151082D,MNG244,1, ,
3821,AE915,99920159309,41590350,376151082D,MNG244,1, ,
3822,AE915,99920151528,41590400,376162041D,MNG244,1, ,
3823,AE915,99920151529,41590400,376162041D,MNG244,1, ,
3824,AE915,99920160688,41590340,376112499B,MNG244,1, ,
3825,AE915,99920152292,41590410,376161504B,MNG244,1, ,
3826,AE915,99920150524,41590320,376160320A,MNG244,1, ,
3827,AE915,99920158149,41590115,376160231B,MNG244,1, ,
3828,AE915,99920158267,41590110,376160204B,MNG244,1, ,
3829,AE915,99920158268,41590110,376160204B,MNG244,1, ,
3830,AE916,99920158269,41590110,376160204B,MNG244,1, ,
3831,AE915,99920158270,41590110,376160204B,MNG244,1, ,
3832,AE916,99920158271,41590113,376160201C,MNG244,1, ,
3833,AE915,99920158272,41590113,376160201C,MNG244,1, ,
3834,AE916,99920158273,41590113,376160201C,MNG244,1, ,
3835,AE916,99920158274,41590113,376160201C,MNG244,1, ,
3836,AE915,99920158280,41590101,376160199C,MNG244,1, ,
3837,AE915,99920158275,41590101,376160199B,MNG244,1, ,
3838,AE915,99920158276,41590101,376160199B,MNG244,1, ,
3839,AE915,99920158277,41590101,376160199B,MNG244,1, ,
3840,AE915,99920158282,41590101,376160199B,MNG244,1, ,
3841,AE916,99920155881,41590253,376160930C,MNG244,1, ,
3842,AE915,99920157603,41590108,376160383A,MNG244,1, ,
3843,AE916,99920151388,41590410,377131131B,MNG244,1, ,
3844,AE916,99920151389,41590410,377131131B,MNG244,1, ,
3845,AE916,99920151390,41590410,377131123C,MNG244,1, ,
3846,AE915,99920151391,41590410,377131123C,MNG244,1, ,
3847,AE915,99920159470,41590350,376151055B,MNG244,1, ,
3848,AE915,99920157494,41590330,376160629A,MNG244,1, ,
3849,AE915,99920157496,41590330,376160629A,MNG244,1, ,
3850,AE915,99920157498,41590330,376160629A,MNG244,1, ,
3851,AE916,99920151396,41590410,377131123A,MNG244,1, ,
3852,AE915,99920151397,41590410,377131123A,MNG244,1, ,
3853,AE915,99920155588,41590590,377130398A,MNG244,1, ,
3854,AE915,99920156286,41590310,376122493B,MNG244,1, ,
3855,AE915,99920151469,41590400,376162051C,MNG244,1, ,
3856,AE915,99920158957,41590340,376160171D,MNG244,1, ,
3857,AE915,99920160388,41590340,376150519A,MNG244,1, ,
3858,AE915,99920159155,41590350,376151438B,MNG244,1, ,
3859,AE915,99920158960,41590340,376160171D,MNG244,1, ,
3860,AE915,99920158961,41590340,376160171D,MNG244,1, ,
3861,AE915,99920158963,41590340,376160171D,MNG244,1, ,
3862,AE915,99920158964,41590340,376160171D,MNG244,1, ,
3863,AE915,99920158965,41590340,376160171D,MNG244,1, ,
3864,AE915,99920158959,41590340,376160171A,MNG244,1, ,
3865,AE915,99920158962,41590340,376160171A,MNG244,1, ,
3866,AE915,99920158984,41590340,376160164C,MNG244,1, ,
3867,AE916,99920158982,41590340,376160164A,MNG244,1, ,
3868,AE915,102747,41590560,376160569B,MNG244,1, ,
3869,AE915,99920157113,41590107,376160749D,MNG244,1, ,
3870,AE914,200278,41590360,376160847B,MNG244,1, ,
3871,AE914,201490,41590259,376161340B,MNG244,1, ,
3872,AE914,107791,41590410,376161062C,MNG244,1, ,
3873,AE915,102566,41590253,376160565B,MNG244,1, ,
3874,AE914,503812,41590550,377130242D,MNG244,1, ,
3875,AE915,100842,41590560,376160549D,MNG244,1, ,
3876,AE914,505303,41590410,377130675C,MNG244,1, ,
3877,AE913,500020,41590520,377130262C,MNG244,1, ,
3878,AE914,504728,41590520,377130609B,MNG244,1, ,
3879,AE916,500197,41590520,377130136C,MNG244,1, ,
3880,AE915,506828,41590570,377130183D,MNG244,1, ,
3881,AZ902,9.99617E+11,41590256,376161724A,MNG244,1, ,
3882,AE916,500493,41590410,377130681B,MNG244,1, ,
3883,AE914,504509,41590530,377130198C,MNG244,1, ,
3884,AE915,99920151606,41590400,376162015D,MNG244,1, ,
3885,AE915,99920151824,41590400,376161928A,MNG244,1, ,
3886,AE915,99920151825,41590400,376161928A,MNG244,1, ,
3887,AE915,99920151922,41590400,376161908D,MNG244,1, ,
3888,AE914,501218,41590570,377130165D,MNG244,1, ,
3889,AE914,504662,41590530,377130608B,MNG244,1, ,
3890,AE914,99920156752,41590360,376160837B,MNG244,1, ,
3891,AE914,99920156753,41590360,376160837B,MNG244,1, ,
3892,AE914,99920156754,41590360,376160837B,MNG244,1, ,
3893,AE914,99920156755,41590360,376160837B,MNG244,1, ,
3894,AE914,503927,41590520,377130251C,MNG244,1, ,
3895,AE310,200023,41590360,376160800B,MNG244,1, ,
3896,AE914,501825,41590570,377130173D,MNG244,1, ,
3897,AE914,503858,41590550,377130244C,MNG244,1, ,
3898,AE914,108419,41590410,376161077B,MNG244,1, ,
3899,AE915,99920157688,41590320,376160354C,MNG244,1, ,
3900,AE915,99920157691,41590320,376160353D,MNG244,1, ,
3901,AE915,99920157692,41590320,376160353D,MNG244,1, ,
3902,AE915,99920150598,41590370,376162303B,MNG244,1, ,
3903,AE915,99920157284,41590102,376160733B,MNG244,1, ,
3904,AE915,99920150706,41590370,376162229B,MNG244,1, ,
3905,AE915,99920156320,41590310,376122482C,MNG244,1, ,
3906,AE915,99920155619,41590590,377130396A,MNG244,1, ,
5307,AE915,99920157986,41590108,376160270D,MNG244,1, ,
5308,AE915,99920157985,41590108,376160270C,MNG244,1, ,
5309,AE915,99920157988,41590108,376160269C,MNG244,1, ,
5310,AE915,99920157989,41590108,376160269C,MNG244,1, ,
5311,AE915,99920157990,41590108,376160269C,MNG244,1, ,
5312,AE915,99920157992,41590108,376160269C,MNG244,1, ,
5313,AE916,99920157995,41590108,376160269C,MNG244,1, ,
5314,AE915,99920157996,41590108,376160269C,MNG244,1, ,
5315,AE915,99920157997,41590108,376160269C,MNG244,1, ,
5316,AE915,99920157998,41590108,376160269C,MNG244,1, ,
5317,AE915,99920157993,41590108,376160269B,MNG244,1, ,
5318,AE916,99920157994,41590108,376160269A,MNG244,1, ,
5319,AE915,99920157198,41590104,376160744D,MNG244,1, ,
5320,AE915,99920157199,41590104,376160744D,MNG244,1, ,
5321,AE914,101754,41590560,376160555D,MNG244,1, ,
5322,AE915,99920159642,41590350,376151013D,MNG244,1, ,
5323,AE915,99920157178,41590102,376160744C,MNG244,1, ,
5324,AE915,99920157560,41590108,376160393B,MNG244,1, ,
5325,AE916,99920157561,41590108,376160393B,MNG244,1, ,
5326,AE916,99920157263,41590102,376160734D,MNG244,1, ,
5327,AE915,99920156876,41590107,376160831D,MNG244,1, ,
5328,AE915,99920151456,41590400,376162059B,MNG244,1, ,
5329,AE915,99920151457,41590400,376162059B,MNG244,1, ,
5330,AE915,99920157071,41590104,376160753B,MNG244,1, ,
5331,AE915,99920155106,41590103,376160762D,MNG244,1, ,
5332,AE915,99920155107,41590103,376160762D,MNG244,1, ,
5333,AE916,99920155035,41590104,376160775B,MNG244,1, ,
5334,AE916,99920159401,41590350,376151064D,MNG244,1, ,
5335,AE915,99920158462,41590310,376122347B,MNG244,1, ,
5336,AE915,99920158463,41590310,376122347B,MNG244,1, ,
5337,AE915,99920158464,41590310,376122347B,MNG244,1, ,
5338,AE915,99920158465,41590310,376122347B,MNG244,1, ,
5339,AE915,99920158949,41590340,376160172C,MNG244,1, ,
5340,AE915,99920151412,41590410,377130695D,MNG244,1, ,
5341,AE915,99920151761,41590400,376161947C,MNG244,1, ,
5342,AE916,99920151762,41590400,376161947C,MNG244,1, ,
5343,AE915,99920157655,41590320,376160365D,MNG244,1, ,
5344,AE915,99920150718,41590370,376162228D,MNG244,1, ,
5345,AE915,99920150723,41590370,376162228D,MNG244,1, ,
5346,AE915,99920150724,41590370,376162228D,MNG244,1, ,
5347,AE915,99920159486,41590350,376151051C,MNG244,1, ,
5348,AE915,104771,41590570,376160598C,MNG244,1, ,
5349,AE914,505745,41590410,377131127B,MNG244,1, ,
5350,AE915,2.11619E+11,41590259,376161942C,MNG244,1, ,
5351,AE916,500426,41590570,377130602B,MNG244,1, ,
5352,AE914,103075,41590253,376160565D,MNG244,1, ,
5353,AE914,202104,41590259,376161558B,MNG244,1, ,
5354,AE914,502530,41590570,377130181D,MNG244,1, ,
5355,AE916,500535,41590410,377131115D,MNG244,1, ,
5356,AE914,505856,41590410,377131128C,MNG244,1, ,
5357,AE914,108633,41590410,376161076D,MNG244,1, ,
5358,AE914,202512,41590400,376162031D,MNG244,1, ,
5359,AE916,105222,41590253,376161006B,MNG244,1, ,
5360,AE915,99920158339,41590330,376160159C,MNG244,1, ,
5361,AE915,99920150497,41590588,377130392B,MNG244,1, ,
5362,AE915,99920157595,41590320,376160385C,MNG244,1, ,
5363,AE915,99920159357,41590350,376151072B,MNG244,1, ,
5364,AE915,99920150124,41590101,376160281B,MNG244,1, ,
5365,AE915,99920150125,41590101,376160281B,MNG244,1, ,
5366,AE915,99920155959,41590320,376160810A,MNG244,1, ,
5367,AE915,99920158848,41590330,376160191C,MNG244,1, ,
5368,AE915,99920158849,41590330,376160191C,MNG244,1, ,
5369,AE915,99920158850,41590330,376160191C,MNG244,1, ,
5370,AE915,99920158469,41590320,376122299B,MNG244,1, ,
5371,AE915,99920158470,41590320,376122299B,MNG244,1, ,
5372,AE915,99920158471,41590320,376122299B,MNG244,1, ,
5373,AE915,99920158472,41590320,376122299B,MNG244,1, ,
5374,AE915,99920158474,41590320,376122299B,MNG244,1, ,
5375,AE916,99920158493,41590320,376122290D,MNG244,1, ,
5376,AE915,99920158494,41590320,376122290D,MNG244,1, ,
5377,AE915,99920158495,41590320,376122290D,MNG244,1, ,
5378,AE915,99920158506,41590320,376122289D,MNG244,1, ,
5379,AE915,99920150749,41590370,376162214C,MNG244,1, ,
5380,AE915,99920160028,41590340,376150566B,MNG244,1, ,
5381,AE915,99920160029,41590340,376150566B,MNG244,1, ,
5382,AE916,99920160031,41590340,376150566B,MNG244,1, ,
5383,AE916,99920160032,41590340,376150566B,MNG244,1, ,
5384,AE915,99920160314,41590340,376150532A,MNG244,1, ,
5385,AE916,99920157329,41590102,376160724D,MNG244,1, ,
5386,AE915,99920157321,41590102,376160724C,MNG244,1, ,
5387,AE915,99920157324,41590102,376160724C,MNG244,1, ,
5388,AE915,99920152846,41590360,376161329B,MNG244,1, ,
5389,AE915,99920152861,41590360,376161328D,MNG244,1, ,
5390,AE915,99920154721,41590360,376160897A,MNG244,1, ,
5391,AE914,201793,41590259,376161432D,MNG244,1, ,
5392,AE915,99920153309,41590256,376161761C,MNG244,1, ,
5393,AE914,201451,41590259,376161431B,MNG244,1, ,
5394,AE915,99920152755,41590259,376161359D,MNG244,1, ,
5395,AE914,106060,41590410,376161026B,MNG244,1, ,
5396,AE914,108186,41590410,376161075B,MNG244,1, ,
5397,AE914,105175,41590570,376161008A,MNG244,1, ,
5398,AE914,505595,41590410,377131104C,MNG244,1, ,
5399,AE914,504926,41590520,377130610C,MNG244,1, ,
5400,AE915,99920158352,41590330,376160158B,MNG244,1, ,
5401,AE915,99920157873,41590320,376160316C,MNG244,1, ,
5402,AE916,99920151004,41590370,376161892C,MNG244,1, ,
5403,AE916,99920159343,41590350,376151073D,MNG244,1, ,
5404,AE916,99920151803,41590259,376161933D,MNG244,1, ,
5405,AE916,99920159879,41590340,376150591C,MNG244,1, ,
5406,AE915,99920157602,41590108,376160383C,MNG244,1, ,
803,AE915,99920158029,41590101,376160264D,MNG244,1, ,
804,AE915,99920158035,41590101,376160264D,MNG244,1, ,
805,AE915,99920158036,41590101,376160264D,MNG244,1, ,
806,AE915,99920158030,41590101,376160264C,MNG244,1, ,
807,AE915,99920159752,41590350,376150956D,MNG244,1, ,
808,AE915,99920159959,41590340,376150579C,MNG244,1, ,
809,AE915,99920156100,41590310,376160420B,MNG244,1, ,
810,AE915,99920156101,41590310,376160420B,MNG244,1, ,
811,AE915,99920156102,41590310,376160420B,MNG244,1, ,
812,AE915,99920156103,41590310,376160420B,MNG244,1, ,
813,AE915,99920156104,41590310,376160420B,MNG244,1, ,
814,AE915,99920156105,41590310,376160420B,MNG244,1, ,
815,AE915,99920156106,41590310,376160420B,MNG244,1, ,
816,AE915,99920156107,41590310,376160420B,MNG244,1, ,
817,AE915,99920156108,41590310,376160420B,MNG244,1, ,
818,AE915,99920156109,41590310,376160420B,MNG244,1, ,
819,AE915,99920156110,41590310,376160420B,MNG244,1, ,
820,AE915,99920157493,41590330,376160629A,MNG244,1, ,
821,AE915,99920152314,41590259,376161493C,MNG244,1, ,
822,AE915,99920156207,41590320,376160360B,MNG244,1, ,
823,AE915,99920156208,41590320,376160360B,MNG244,1, ,
824,AE915,99920156209,41590320,376160360B,MNG244,1, ,
825,AE915,99920160507,41590340,376150467B,MNG244,1, ,
826,AE916,99920160510,41590340,376150467B,MNG244,1, ,
827,AE915,99920150108,41590115,376160232D,MNG244,1, ,
828,AE915,99920150110,41590115,376160232D,MNG244,1, ,
829,AE916,99920150112,41590115,376160232D,MNG244,1, ,
830,AE916,99920150113,41590115,376160232D,MNG244,1, ,
831,AE915,99920150114,41590115,376160232D,MNG244,1, ,
832,AE915,99920150115,41590115,376160232D,MNG244,1, ,
833,AE915,99920150118,41590101,376160281B,MNG244,1, ,
834,AE915,99920150119,41590101,376160281B,MNG244,1, ,
835,AE915,99920150120,41590101,376160281B,MNG244,1, ,
836,AE916,99920150121,41590101,376160281B,MNG244,1, ,
837,AE915,99920158389,41590114,376160129C,MNG244,1, ,
838,AE915,99920158390,41590114,376160129C,MNG244,1, ,
839,AE915,99920158391,41590114,376160129C,MNG244,1, ,
840,AE916,99920157211,41590102,376160743D,MNG244,1, ,
841,AE915,99920157214,41590102,376160743D,MNG244,1, ,
842,AE915,99920157215,41590102,376160743D,MNG244,1, ,
843,AE916,99920150589,41590370,376162304A,MNG244,1, ,
844,AE915,99920159678,41590350,376150970D,MNG244,1, ,
845,AE915,99920155261,41590600,377130848B,MNG244,1, ,
846,AE915,99920159450,41590330,376151057B,MNG244,1, ,
847,AE915,99920151416,41590410,377130695B,MNG244,1, ,
848,AE915,99920157057,41590102,376160753C,MNG244,1, ,
849,AE916,99920158615,41590112,376122263A,MNG244,1, ,
850,AE915,99920150770,41590370,376162210A,MNG244,1, ,
851,AE915,507410,41590570,376161010B,MNG244,1, ,
852,AE914,107446,41590410,376161057D,MNG244,1, ,
853,AE914,202159,41590400,376161559D,MNG244,1, ,
854,AE914,500884,41590520,377130160A,MNG244,1, ,
855,AE914,109808,41590310,376160511A,MNG244,1, ,
856,AE914,107187,41590253,376160957B,MNG244,1, ,
857,AE916,100501,41590253,376160532D,MNG244,1, ,
858,AE915,99920157258,41590107,376160739D,MNG244,1, ,
859,AE915,99920158600,41590111,376122266A,MNG244,1, ,
860,AE914,99920150287,41590360,376160869C,MNG244,1, ,
861,AE914,99920150282,41590360,376160869A,MNG244,1, ,
862,AE916,99920150284,41590360,376160869A,MNG244,1, ,
863,AE914,99920150285,41590360,376160869A,MNG244,1, ,
864,AE916,99920150286,41590360,376160869A,MNG244,1, ,
865,AE914,99920150288,41590360,376160869A,MNG244,1, ,
866,AE914,99920150291,41590360,376160869A,MNG244,1, ,
867,AE914,99920150292,41590360,376160869A,MNG244,1, ,
868,AE914,99920150293,41590360,376160869A,MNG244,1, ,
869,AE914,99920150294,41590360,376160869A,MNG244,1, ,
870,AE914,99920150295,41590360,376160869A,MNG244,1, ,
871,AE914,99920150296,41590360,376160869A,MNG244,1, ,
872,AE915,99920150297,41590360,376160869A,MNG244,1, ,
873,AE915,99920150298,41590360,376160869A,MNG244,1, ,
874,AE916,99920150281,41590360,376160868B,MNG244,1, ,
875,AE915,99920150299,41590360,376160868B,MNG244,1, ,
876,AE915,99920150300,41590360,376160868B,MNG244,1, ,
877,AE914,99920150277,41590360,376160858D,MNG244,1, ,
878,AE914,99920150278,41590360,376160858D,MNG244,1, ,
879,AE914,99920150279,41590360,376160858D,MNG244,1, ,
880,AE914,99920150280,41590360,376160858D,MNG244,1, ,
881,AE915,99920158648,41590330,376160656D,MNG244,1, ,
882,AE915,99920158649,41590330,376160656D,MNG244,1, ,
883,AE915,99920150789,41590370,376162203A,MNG244,1, ,
884,AE915,99920155105,41590103,376160762D,MNG244,1, ,
885,AE915,99920156739,41590360,376160837B,MNG244,1, ,
886,AE915,99920155349,41590588,377130801B,MNG244,1, ,
887,AE915,99920155351,41590588,377130801B,MNG244,1, ,
888,AE915,99920157729,41590320,376160345D,MNG244,1, ,
889,AE915,99920156577,41590310,376122348A,MNG244,1, ,
890,AE915,99920159857,41590340,376150593A,MNG244,1, ,
891,AE916,99920159860,41590340,376150593A,MNG244,1, ,
892,AE915,99920150613,41590370,376162245A,MNG244,1, ,
893,AE915,99920150614,41590370,376162245A,MNG244,1, ,
894,AE915,99920150700,41590370,376162229D,MNG244,1, ,
895,AE915,99920155268,41590600,377130847A,MNG244,1, ,
896,AE916,99920150774,41590370,376162210A,MNG244,1, ,
897,AE916,99920160187,41590340,376150550C,MNG244,1, ,
898,AE915,99920160188,41590340,376150546D,MNG244,1, ,
899,AE915,99920156853,41590360,376160832B,MNG244,1, ,
900,AE915,99920156854,41590360,376160832B,MNG244,1, ,
901,AE915,99920156556,41590310,376122359C,MNG244,1, ,
902,AE915,99920156557,41590310,376122359C,MNG244,1, ,
2407,AE915,99920159541,41590350,376151033C,MNG244,1, ,
2408,AE915,99920159542,41590350,376151033C,MNG244,1, ,
2409,AE915,99920159545,41590350,376151033C,MNG244,1, ,
2410,AE915,99920159560,41590350,376151032D,MNG244,1, ,
2411,AE916,99920159561,41590350,376151032D,MNG244,1, ,
2412,AE915,99920159553,41590350,376151032C,MNG244,1, ,
2413,AE916,99920159554,41590350,376151032C,MNG244,1, ,
2414,AE916,99920159558,41590350,376151032C,MNG244,1, ,
2415,AE915,99920159559,41590350,376151032C,MNG244,1, ,
2416,AE916,99920150597,41590370,376162303B,MNG244,1, ,
2417,AE915,99920159096,41590350,376151502D,MNG244,1, ,
